waste_pct,last_price_update,ingredient_category_name,current_supplier_id,ingredient_category_id,on_hand_qty,unit,system_unit,price_per_system,name,base_price,purchase_unit,current_supplier_name,category,price_per_unit,id,created_date,updated_date,created_by_id,created_by,is_sample
"0","2026-01-18","בצק ולחם","692843d470c10db0a903aa93","694af88a3cc726579c37ab94","0","יחידה","יחידה","33","קסטן לבן גדול","33","1","אוהד המוציא לחם בע״מ","694af88a3cc726579c37ab94","33","694aa20f026f79ee995eac3d","2025-12-23T14:07:11.717000","2026-01-18T11:03:58.668000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בצק ולחם","692843d470c10db0a903aa93","694af88a3cc726579c37ab94","0","יחידה","יחידה","20","קסטן לבן קטן","20","1","אוהד המוציא לחם בע״מ","694af88a3cc726579c37ab94","20","694aa1ee613a91777d8eadd6","2025-12-23T14:06:38.833000","2026-01-18T11:04:03.052000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בצק ולחם","692843d470c10db0a903aa93","694af88a3cc726579c37ab94","0","","ק״ג","1.0138888888888888","מגש בריוש","36.5","36","אוהד המוציא לחם בע״מ","694af88a3cc726579c37ab94","1.0138888888888888","694aa16f64c068f6452266f9","2025-12-23T14:04:31.912000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בצק ולחם","692843d470c10db0a903aa93","694af88a3cc726579c37ab94","0","יחידה","יחידה","2.4","קלועה / חלה","2.4","1","אוהד המוציא לחם בע״מ","694af88a3cc726579c37ab94","2.4","694aa0fbe51ba7bcedaf7a75","2025-12-23T14:02:35.256000","2026-01-18T11:03:41.763000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2025-12-23","","692843d470c10db0a903aa93","","0","יחידה","יחידה","2.4","קלועה / חליה","2.4","1","אוהד המוציא לחם בע״מ","בצק ולחם","2.4","694aa0f500119a8c8834fe23","2025-12-23T14:02:29.358000","2025-12-23T14:02:29.358000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","בצק ולחם","692843d470c10db0a903aa93","694af88a3cc726579c37ab94","0","ק״ג","ק״ג","1","בריוש","4","4","אוהד המוציא לחם בע״מ","694af88a3cc726579c37ab94","1","694a9e6587d197a737831fcc","2025-12-23T13:51:33.624000","2026-01-25T14:38:34.135000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-21","תבלינים ורטבים","692846e018d05a7e09b99944","694af88a3cc726579c37ab97","0","ק״ג","ק״ג","40.8","מחית דומדמניות שחורות (קסיס) קפואה","204","5","רסטרטו יבוא ושיווק בע״מ","694af88a3cc726579c37ab97","40.8","694a9db33b753684b1dd3b5b","2025-12-23T13:48:35.962000","2026-01-21T14:14:19.414000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בצק ולחם","692846e018d05a7e09b99944","694af88a3cc726579c37ab94","0","ק״ג","ק״ג","7.88","קמח petra ","98.5","12.5","רסטרטו יבוא ושיווק בע״מ","694af88a3cc726579c37ab94","7.88","694a9d61ef3d33bf653387b6","2025-12-23T13:47:13.473000","2026-01-18T11:03:53.834000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בייצים","692846e018d05a7e09b99944","6967793294339bde071b1813","0","ק״ג","ק״ג","89.32038834951456","פטוצ׳יני ביצים","9.2","0.103","רסטרטו יבוא ושיווק בע״מ","6967793294339bde071b1813","89.32038834951456","694a9d2028ceacd1d000174b","2025-12-23T13:46:08.325000","2026-01-18T10:59:29.626000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-02-22","בצק ולחם","6928383eba0b0a57af83d3f5","694af88a3cc726579c37ab94","0","ק״ג","ק״ג","10","כדור פיצה נאפולי 600 ג","120","12","א.סיימן סחר בע״מ","694af88a3cc726579c37ab94","10","694a9bc860d224dce66a63a8","2025-12-23T13:40:24.485000","2026-02-22T09:15:18.704000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-02-25","בשר ועוף","69284ab562024349af1a7aa4","694af88a3cc726579c37ab92","0","ק״ג","ק״ג","70","סינטה מיושן","70","1","יוסי כהן קצבים","694af88a3cc726579c37ab92","70","694a8e35506c6c92ce384de9","2025-12-23T12:42:29.994000","2026-02-25T07:53:56.442000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בשר ועוף","692d5759980a15fa1bbe8f13","694af88a3cc726579c37ab92","0","","ק״ג","60","אונטריפ מתובל","60","1","בית הבשר גינדי בע״מ","694af88a3cc726579c37ab92","60","694a8d3f86650c22d467f157","2025-12-23T12:38:23.736000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","קונדטוריה","692d582a3942954ddf3779f6","69677bfab9e87bcd643c2e03","0","ק״ג","ק״ג","45.099999999999994","ויולייף מוצרלה טבעונית גוש 400 גר","18.04","0.4","דיפלומט מפיצים בע״מ","69677bfab9e87bcd643c2e03","45.099999999999994","694a8c9bf2c7e9f8c2a90a74","2025-12-23T12:35:39.895000","2026-01-25T14:40:20.400000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","קונדטוריה","692d582a3942954ddf3779f6","69677bfab9e87bcd643c2e03","0","ק״ג","ק״ג","149.9","ויולייף פרמזן מגורדת 100 גר","14.99","0.1","דיפלומט מפיצים בע״מ","69677bfab9e87bcd643c2e03","149.9","694a8c1e183794e6041fe838","2025-12-23T12:33:34.615000","2026-01-25T14:40:28.469000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","קונדטוריה","692d582a3942954ddf3779f6","69677bfab9e87bcd643c2e03","0","","ק״ג","23.099999999999998","מזולה לאפיה בטעם חמאה 200 גר","4.62","0.2","דיפלומט מפיצים בע״מ","69677bfab9e87bcd643c2e03","23.099999999999998","694a8b6c59a22e7c8d353361","2025-12-23T12:30:36.429000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","קונדטוריה","692d582a3942954ddf3779f6","69677bfab9e87bcd643c2e03","0","ליטר","ליטר","17.5","ויולייף בסיס צמחי לבישול והקצפה 500 מל","8.75","0.5","דיפלומט מפיצים בע״מ","69677bfab9e87bcd643c2e03","17.5","694a8b04c5b840f6b16c5f71","2025-12-23T12:28:52.921000","2026-01-18T10:48:45.436000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","692d582a3942954ddf3779f6","694af88a3cc726579c37ab97","0","","ק״ג","147.66","מחית פטריות עם כמהין קיץ שחורות 500 גר","73.83","0.5","דיפלומט מפיצים בע״מ","694af88a3cc726579c37ab97","147.66","694a8a78e4c41d0a7d4c8f6e","2025-12-23T12:26:32.614000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","קטניות ודגנים","692d582a3942954ddf3779f6","694af88a3cc726579c37ab95","0","ק״ג","ק״ג","9.038800705467372","אורז בוטאן 22.68 קג","205","22.68","דיפלומט מפיצים בע״מ","694af88a3cc726579c37ab95","9.038800705467372","694a89d0a6643110de683e97","2025-12-23T12:23:44.368000","2026-01-25T14:35:37.135000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","692d582a3942954ddf3779f6","694af88a3cc726579c37ab97","0","","ק״ג","9.474074074074073","רוטב סויה כהה הלתי בוי 2.7 קג","25.58","2.7","דיפלומט מפיצים בע״מ","694af88a3cc726579c37ab97","9.474074074074073","694a7d35a2ca01019a34a11d","2025-12-23T11:29:57.068000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","בשר ועוף","692d582a3942954ddf3779f6","694af88a3cc726579c37ab92","0","ק״ג","ק״ג","17","טופו רך 1 קג","17","1","דיפלומט מפיצים בע״מ","694af88a3cc726579c37ab92","17","694a7cd290b241c07c0a7346","2025-12-23T11:28:18.369000","2026-01-25T14:42:25.269000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","קונדטוריה","692d582a3942954ddf3779f6","69677bfab9e87bcd643c2e03","0","","ק״ג","36.25","ממרח לוטוס 8 קג","290","8","דיפלומט מפיצים בע״מ","69677bfab9e87bcd643c2e03","36.25","694a7ca6b6376d9a4b397ea0","2025-12-23T11:27:34.816000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","692d582a3942954ddf3779f6","694af88a3cc726579c37ab97","0","","ק״ג","13.93939393939394","קטשופ היינץ חד מנתי 11 גר 1500 יח","230","16.5","דיפלומט מפיצים בע״מ","694af88a3cc726579c37ab97","13.93939393939394","694a7c7d52cbe189eadbdadf","2025-12-23T11:26:53.825000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","692d5c3fdc38c70946eb610a","694af88a3cc726579c37ab91","0","","ק״ג","16","משמש חצאים מוקפא","160","10","פרי הבוסתן בע״מ","694af88a3cc726579c37ab91","16","694a7c0b793c41e0b4341fd8","2025-12-23T11:24:59.424000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","692d5be3c5e9a474e3000b06","694af88a3cc726579c37ab91","0","","ק״ג","1.7","קוביות תפוח עץ טרי ארוז 10 קג","17","10","פלחפוח בע״מ","694af88a3cc726579c37ab91","1.7","694a7b796ac9110335636ba6","2025-12-23T11:22:33.901000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בצק ולחם","692d68a25d40da7affa487b7","694af88a3cc726579c37ab94","0","יחידה","יחידה","1.4575","מיני טאקו 20 יח","29.15","20","טרז פזוס בע״מ","694af88a3cc726579c37ab94","1.4575","694a7aedee3212f4154d06d5","2025-12-23T11:20:13.079000","2026-01-18T10:57:25.830000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","692d68a25d40da7affa487b7","694af88a3cc726579c37ab97","0","","ק״ג","112","מולה פובלאנו 1 קג","112","1","טרז פזוס בע״מ","694af88a3cc726579c37ab97","112","694a7ab382d811a4757175b2","2025-12-23T11:19:15.906000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"5","2026-03-02","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","7.2","חצילים","7.2","1","יעקב חוגי","694af88a3cc726579c37ab91","7.2","694a6df403e83ae7857068c3","2025-12-23T10:24:52.902000","2026-03-02T09:59:28.778000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"5","2026-02-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","3.8947368421052637","כרוב לבן","3.7","1","יעקב חוגי","694af88a3cc726579c37ab91","3.8947368421052637","694a6dce716f484bc316878d","2025-12-23T10:24:14.445000","2026-02-25T10:58:49.183000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"20","2026-03-10","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","16","פפאיה ירוקה","16","1","יעקב חוגי","694af88a3cc726579c37ab91","16","694a6da73a62079f664fb76a","2025-12-23T10:23:35.255000","2026-03-10T10:37:46.075000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","9.5","בננה","9.5","1","יעקב חוגי","694af88a3cc726579c37ab91","9.5","694a6d8d4ce31ca56b529297","2025-12-23T10:23:09.715000","2026-01-25T14:38:04.166000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","12","פינק ליידי","12","1","יעקב חוגי","694af88a3cc726579c37ab91","12","694a6d75b5babaceac29fbb7","2025-12-23T10:22:45.532000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"5","2026-02-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","8.270676691729324","כרוב אדום גוש","55","7","יעקב חוגי","694af88a3cc726579c37ab91","8.270676691729324","694a6d32d74efd568a6658cf","2025-12-23T10:21:38.998000","2026-02-25T10:58:44.139000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","6.5","בטטה","6.5","1","יעקב חוגי","694af88a3cc726579c37ab91","6.5","694a6d0405b0d199d3f17cf8","2025-12-23T10:20:52.752000","2026-01-25T14:37:32.581000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","3","תפוח אדמה אדום","3","1","יעקב חוגי","694af88a3cc726579c37ab91","3","694a6ce1178935d6f7f1d6f6","2025-12-23T10:20:17.123000","2026-01-25T14:13:54.827000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","6.5","תפוזים","6.5","1","יעקב חוגי","694af88a3cc726579c37ab91","6.5","694a6cb34d33e3530632325a","2025-12-23T10:19:31.928000","2026-01-25T14:13:40.196000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","30","אבוקדו","30","1","יעקב חוגי","694af88a3cc726579c37ab91","30","694a6c97e5b12c3d7c1c6050","2025-12-23T10:19:03.031000","2026-01-25T14:31:09.465000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","7","עגבניה אשכולית","7","1","יעקב חוגי","694af88a3cc726579c37ab91","7","694a6c6d3b937fecc02a8584","2025-12-23T10:18:21.660000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","27","שעועית נקייה","27","1","יעקב חוגי","694af88a3cc726579c37ab91","27","694a6c439d9d285df9acc967","2025-12-23T10:17:39.791000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","4.5","אשכולית אישי","4.5","1","יעקב חוגי","694af88a3cc726579c37ab91","4.5","694a6c29442d8bf693e97059","2025-12-23T10:17:13.934000","2026-01-25T14:37:09.611000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","8.5","לימון","8.5","1","יעקב חוגי","694af88a3cc726579c37ab91","8.5","694a6c00b9cd87b048eecb4f","2025-12-23T10:16:32.853000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","25","סברס","25","1","יעקב חוגי","694af88a3cc726579c37ab91","25","694a6b291c55f439d13e23fd","2025-12-23T10:12:57.920000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","13","נקטרינה + אפרסק","13","1","יעקב חוגי","694af88a3cc726579c37ab91","13","694a6b08680a2df860d10e6f","2025-12-23T10:12:24.713000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","23","ענב שחור","23","1","יעקב חוגי","694af88a3cc726579c37ab91","23","694a6af3d640ad930e50a6d3","2025-12-23T10:12:03.356000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","17","שזיף","17","1","יעקב חוגי","694af88a3cc726579c37ab91","17","694a6ad311957333345ddbb3","2025-12-23T10:11:31.323000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","4.5","אבטיח אישי","4.5","1","יעקב חוגי","694af88a3cc726579c37ab91","4.5","694a6abde5b12c3d7c1c5f12","2025-12-23T10:11:09.743000","2026-01-25T14:34:46.740000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","27","ענבים לבן טלי","27","1","יעקב חוגי","694af88a3cc726579c37ab91","27","694a6a93401f624368030394","2025-12-23T10:10:27.419000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","7","בצל לבן","7","1","יעקב חוגי","694af88a3cc726579c37ab91","7","694a6a707a61781d8606d16f","2025-12-23T10:09:52.759000","2026-01-25T14:38:21.821000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"15","2026-03-10","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","8.5","פלפל אדום","8.5","1","יעקב חוגי","694af88a3cc726579c37ab91","8.5","694a6a568bfa48da3d61382b","2025-12-23T10:09:26.862000","2026-03-10T10:15:42.901000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","22","ג'ינג'ר","22","1","יעקב חוגי","694af88a3cc726579c37ab91","22","694a6a426faef3ff4708789c","2025-12-23T10:09:06.041000","2026-01-25T14:39:16.624000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","8","זוקיני ירוק","8","1","יעקב חוגי","694af88a3cc726579c37ab91","8","694a6a2d13f6cc3a65e1847a","2025-12-23T10:08:45.296000","2026-01-25T14:40:34.736000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","9","סלק וואקום","9","1","יעקב חוגי","694af88a3cc726579c37ab91","9","694a6a0ed9604c2e59182275","2025-12-23T10:08:14.603000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"35","2026-02-23","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","11.538461538461538","קולורבי","7.5","1","יעקב חוגי","694af88a3cc726579c37ab91","11.538461538461538","694a69e5a0b44776cbb811e3","2025-12-23T10:07:33.733000","2026-02-23T11:27:43.948000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","4","גזר","4","1","יעקב חוגי","694af88a3cc726579c37ab91","4","694a69cb3612eaef2d23490e","2025-12-23T10:07:07.736000","2026-01-25T14:39:11.777000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","7","צנונית","7","1","יעקב חוגי","694af88a3cc726579c37ab91","7","694a69b382d811a475716143","2025-12-23T10:06:43.817000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-14","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","7","עגבניה","7","1","יעקב חוגי","694af88a3cc726579c37ab91","7","694a699cf49d6d1248c6efa9","2025-12-23T10:06:20.565000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","ק״ג","ק״ג","16","שרי מנומר","16","1","יעקב חוגי","694af88a3cc726579c37ab91","16","694a695d9d72fefe9f28376e","2025-12-23T10:05:17.682000","2026-01-25T14:14:34.565000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","6914a887db635e45b8553568","694af88a3cc726579c37ab91","0","","ק״ג","4.3","פלפפון","4.3","1","יעקב חוגי","694af88a3cc726579c37ab91","4.3","694a6911721a9988b7eabd1d","2025-12-23T10:04:01.555000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","בצק ולחם","691366fcbb19887994250dac","694af88a3cc726579c37ab94","0","יחידה","יחידה","3.1","קמח לבן 1/10 שטיבל","31","10","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab94","3.1","694a671062824631e46dc1ff","2025-12-23T09:55:28.179000","2026-01-18T11:03:48.108000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ליטר","ליטר","64","בלסמי מצומצם 250 מ""ל 1/6","96","1.5","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","64","694a65a1bec085ba689060bd","2025-12-23T09:49:21.362000","2026-01-18T10:52:25.915000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","קונדטוריה","691366fcbb19887994250dac","69677bfab9e87bcd643c2e03","0","ק״ג","ק״ג","31.333333333333332","דבש טהור מקומי 1.5 קג","47","1.5","י. שבי שיווק מזון בע״מ","69677bfab9e87bcd643c2e03","31.333333333333332","694a6530d837958f8f9944ab","2025-12-23T09:47:28.843000","2026-01-25T14:39:28.356000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","דגים","691366fcbb19887994250dac","694af88a3cc726579c37ab93","0","יחידה","יחידה","5.9","אנשובי פחית קטנה ","5.9","1","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab93","5.9","694a6502140dfb1db043c2f1","2025-12-23T09:46:42.075000","2026-01-18T10:51:19.114000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","","ק״ג","8.6","פולפה איטלקית 10 קג דסקו","86","10","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","8.6","694a64c9598f793cb6700773","2025-12-23T09:45:45.168000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","","ק״ג","39","מרק בצל קנור 1 קג ","39","1","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","39","694a648260a7f5db9d9eb603","2025-12-23T09:44:34.666000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","","ק״ג","8.5","פולפה זינק 10 קג","85","10","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","8.5","694a6455d5bdea42d018e63c","2025-12-23T09:43:49.194000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ליטר","ליטר","3.5083333333333333","חומץ יכין 4 ליטר קרטון 1/3","42.1","12","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","3.5083333333333333","694a640e60a7f5db9d9eb5dc","2025-12-23T09:42:38.820000","2026-01-18T10:54:22.612000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","ירקות ופירות","691366fcbb19887994250dac","694af88a3cc726579c37ab91","0","","ק״ג","7.56","פלפל חלפיניו פרוסות 3 קג","22.68","3","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab91","7.56","694a63de4c062c4d9d323931","2025-12-23T09:41:50.134000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-02-22","קטניות ודגנים","691366fcbb19887994250dac","694af88a3cc726579c37ab95","0","ק״ג","ק״ג","90","אצות וואקמה 500 גר","45","0.5","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab95","90","694a639a07e6044fc38a3427","2025-12-23T09:40:42.333000","2026-02-22T09:34:03.622000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-25","קטניות ודגנים","691366fcbb19887994250dac","694af88a3cc726579c37ab95","0","ק״ג","ק״ג","20","אטריות שעועית 250 ג 1/20 קרטון שלם","100","5","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab95","20","694a634b3814468d3654078a","2025-12-23T09:39:23.509000","2026-01-25T14:35:49.446000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ליטר","ליטר","17.641666666666666","יין אדום לבישול 1/12 - 1 ליטר ","211.7","12","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","17.641666666666666","694a62e8ee3a962258e9f0d0","2025-12-23T09:37:44.269000","2026-01-18T10:55:46.996000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","קטניות ודגנים","691366fcbb19887994250dac","694af88a3cc726579c37ab95","0","","ק״ג","11.6472","צ'יפס קלאסי 12.5 קג תפוגן","145.59","12.5","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab95","11.6472","694a61cfa86ea364e4a46273","2025-12-23T09:33:03.988000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","ליטר","ליטר","180.55555555555554","מיץ יוזו 1.8 ליטר (לימון יפני)","325","1.8","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","180.55555555555554","694a6199c86af195fce5a1f9","2025-12-23T09:32:09.820000","2026-01-18T10:57:30.551000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
"0","2026-01-18","תבלינים ורטבים","691366fcbb19887994250dac","694af88a3cc726579c37ab97","0","","ק״ג","12.5","שומשום ארוז 1 קג","12.5","1","י. שבי שיווק מזון בע״מ","694af88a3cc726579c37ab97","12.5","694a61604e74bc4cd7525e59","2025-12-23T09:31:12.974000","2026-01-25T14:43:10.348000","6922d81df8b88df1983e2577","info@raytlv.co.il","false"
