waste_pct,portion_factor,serving_percentage,preparation_mass_grams,pdf_files,recipe,avg_portion_per_guest,description,active,base_unit,operations_department,portion_size_grams,event_type,sub_category_id,name,sub_category_name,ingredients,unit_cost,price_per_guest,categories,id,created_date,updated_date,created_by_id,created_by,is_sample
"0","1","100","300","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf840","פיצה פסטו רוסטביף","טאבון","[{""unit"":""ליטר"",""ingredient_id"":""694a65a1bec085ba689060bd"",""ingredient_name"":""בלסמי מצומצם 250 מ\""ל 1/6"",""qty"":0.04},{""unit"":""ק״ג"",""ingredient_id"":""698074f9010b1a93982233b9"",""ingredient_name"":""רוטב פסטו"",""qty"":0.08},{""unit"":""ק״ג"",""ingredient_id"":""694a8e35506c6c92ce384de9"",""ingredient_name"":""סינטה מיושן"",""qty"":0.08},{""unit"":""ק״ג"",""ingredient_id"":""694a9bc860d224dce66a63a8"",""ingredient_name"":""כדור פיצה נאפולי"",""qty"":0.1}]","18.16","0","[""6914a3cdd7f1f518fe42db8a"",""691ef050418ec1421660f467""]","69a00b6426840b2683305057","2026-02-26T08:59:16.062000","2026-03-12T09:41:45.332000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","5","565","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf849","קארי מסמאן אדום עם טופו","עיקרי טבעוני/צמחוני","[{""unit"":""ק״ג"",""ingredient_id"":""693fe5e11f1edfdeb9e71ef6"",""ingredient_name"":""חסה בוק צ'וי"",""qty"":0.012},{""unit"":""ק״ג"",""ingredient_id"":""693fe0445298a9eff27ad253"",""ingredient_name"":""בזיליקום מהדרין"",""qty"":0.001},{""unit"":""ק״ג"",""ingredient_id"":""693fe7ab9892e2de3508a7da"",""ingredient_name"":""פטריות פורטובלו "",""qty"":0.012},{""unit"":""ק״ג"",""ingredient_id"":""694a6a707a61781d8606d16f"",""ingredient_name"":""בצל לבן"",""qty"":0.015},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2a6"",""ingredient_name"":""תפוח אדמה מקולף"",""qty"":0.024},{""unit"":""ק״ג"",""ingredient_id"":""694a6a2d13f6cc3a65e1847a"",""ingredient_name"":""זוקיני ירוק"",""qty"":0.012},{""unit"":""ליטר"",""ingredient_id"":""699486721c61251c5cfc98be"",""ingredient_name"":""רוטב קארי מסמאן"",""qty"":0.088},{""unit"":""ק״ג"",""ingredient_id"":""694a7cd290b241c07c0a7346"",""ingredient_name"":""טופו רך 1 קג"",""qty"":0.048}]","2.9760922141119224","0","[""6910c2e122b0e770b15ec648"",""691ef050418ec1421660f469""]","69a00b6426840b2683305054","2026-02-26T08:59:16.062000","2026-03-12T09:43:55.105000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","70","380","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf83f","אסאדו בבישול ארוך לצד ניוקי פריטה","פלאנצ׳ה","[{""unit"":""ק״ג"",""ingredient_id"":""699735c6867c1c900f0980e1"",""ingredient_name"":""ניוקי ענן ג'אמבו"",""qty"":0.03},{""unit"":""ק״ג"",""ingredient_id"":""69834e0e6b77f48a900949a7"",""ingredient_name"":""רוטב יין"",""qty"":0.005},{""unit"":""ק״ג"",""ingredient_id"":""694abc56b6f128a068404cdf"",""ingredient_name"":""סלרי - גוש"",""qty"":0.04},{""unit"":""ק״ג"",""ingredient_id"":""694a6a707a61781d8606d16f"",""ingredient_name"":""בצל לבן"",""qty"":0.04},{""unit"":""ק״ג"",""ingredient_id"":""694ab744cdcf805b894bc9e4"",""ingredient_name"":""אסאדו אנגוס מפורק"",""qty"":0.03}]","3.742764197530864","0","[""6914a3cdd7f1f518fe42db8a"",""691ef050418ec1421660f467""]","69a00b6426840b2683305056","2026-02-26T08:59:16.062000","2026-03-12T09:29:25.099000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","100","100","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf840","פיצה כמהין ופטריות","טאבון","[{""unit"":""ק״ג"",""ingredient_id"":""694a9bc860d224dce66a63a8"",""ingredient_name"":""כדור פיצה נאפולי"",""qty"":0.1}]","10","0","[""6914a3cdd7f1f518fe42db8a"",""691ef050418ec1421660f467""]","69a00b6426840b2683305058","2026-02-26T08:59:16.062000","2026-03-12T09:41:37.978000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","100","340","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf840","פיצה חציל ועגבניות חרוכות","טאבון","[{""unit"":""ליטר"",""ingredient_id"":""694ac5e0d04e735b810e9ab1"",""ingredient_name"":""שמן זית כתית"",""qty"":0.02},{""unit"":""ליטר"",""ingredient_id"":""69807699e9b525b255c286c2"",""ingredient_name"":""רוטב עגבניות כללי"",""qty"":0.08},{""unit"":""ק״ג"",""ingredient_id"":""694ac747b3be63d48c3fc2a0"",""ingredient_name"":""מחית חציל קלוי"",""qty"":0.07},{""unit"":""ק״ג"",""ingredient_id"":""694a9bc860d224dce66a63a8"",""ingredient_name"":""כדור פיצה נאפולי"",""qty"":0.1}]","12.88083824432167","0","[""6914a3cdd7f1f518fe42db8a"",""691ef050418ec1421660f467""]","69a00b6426840b2683305059","2026-02-26T08:59:16.062000","2026-03-12T09:41:30.439000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","100","170","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf840","פיצה בצל ורוזמרין","טאבון","[{""unit"":""ק״ג"",""ingredient_id"":""693fefe68330e86d29b4897c"",""ingredient_name"":""רוזמרין מהדרין "",""qty"":0.02},{""unit"":""ליטר"",""ingredient_id"":""694ac5e0d04e735b810e9ab1"",""ingredient_name"":""שמן זית כתית"",""qty"":0.02},{""unit"":""ק״ג"",""ingredient_id"":""694a6a707a61781d8606d16f"",""ingredient_name"":""בצל לבן"",""qty"":0.03},{""unit"":""ק״ג"",""ingredient_id"":""694a9bc860d224dce66a63a8"",""ingredient_name"":""כדור פיצה נאפולי"",""qty"":0.1}]","12.82","0","[""6914a3cdd7f1f518fe42db8a"",""691ef050418ec1421660f467""]","69a00b6426840b268330505a","2026-02-26T08:59:16.062000","2026-03-12T09:41:23.179000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","100","","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf83e","ברוסקטה פילה כבוש ואיולי","בר טאפסים","[]","0","0","[""6914a3cdd7f1f518fe42db8a"",""691ef050418ec1421660f467""]","69a00b6426840b268330505b","2026-02-26T08:59:16.062000","2026-03-12T09:39:16.064000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","60","485","[]","","0","","true","","cold_kitchen","","wedding","6994700322abeba1a53bf842","סלט שורשים אסיאתי","אנטיפסטי","[{""unit"":""ק״ג"",""ingredient_id"":""694a69cb3612eaef2d23490e"",""ingredient_name"":""גזר"",""qty"":0.015},{""unit"":""ק״ג"",""ingredient_id"":""694ac0edb6dc0b702b66ba7e"",""ingredient_name"":""סלק אדום"",""qty"":0.015},{""unit"":""קילוגרם"",""ingredient_id"":""6953e7b4f8e50d2a3ad15be7"",""ingredient_name"":""רוטב למנת שורשים"",""qty"":0.03},{""unit"":""ק״ג"",""ingredient_id"":""694ab9f017f5da4d089e612e"",""ingredient_name"":""נבטים בתפזורת"",""qty"":0.005},{""unit"":""ק\""ג"",""ingredient_id"":""694a59231705bd071ba701bc"",""ingredient_name"":""בוטן קלוי מטוגן 1 ק\""ג שקרצי"",""qty"":0.02},{""unit"":""ליטר"",""ingredient_id"":""694a5d4f1efbca3bb938e155"",""ingredient_name"":""לימון טבעי לתיבול 2 ל' קפוא 6 יח בית יוסף"",""qty"":0.005},{""unit"":""נספאק"",""ingredient_id"":""693fdefe157f80dc492e7bfe"",""ingredient_name"":""כוסברה מיקרו"",""qty"":0.01},{""unit"":""Kg"",""ingredient_id"":""691491b3398597de1a02c2b1"",""ingredient_name"":""בצל אדום"",""qty"":0.015},{""unit"":""ק\""ג"",""ingredient_id"":""694a69e5a0b44776cbb811e3"",""ingredient_name"":""קולורבי"",""qty"":0.015}]","2.2025619747252443","0","[""6914a39a9240d3d7b28c638c"",""691ef050418ec1421660f468""]","69a00b6426840b2683305053","2026-02-26T08:59:16.062000","2026-03-12T09:41:59.773000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","60","","[]","","0","","true","","","","wedding","6994700322abeba1a53bf846","דג ים עם ניוקי עננים ברוטב זעפרן","דגים","[{""unit"":""ק״ג"",""ingredient_id"":""695b8b0ef94490293ce13d77"",""ingredient_name"":""תרד בייבי מהדרין קג"",""qty"":0.024},{""unit"":""ק״ג"",""ingredient_id"":""69491bd8a9402a5d0eacd974"",""ingredient_name"":""פילה מוסר ים טרי"",""qty"":0.072},{""unit"":""ק״ג"",""ingredient_id"":""695b9181af04b619b5f77bf7"",""ingredient_name"":""מלח בישול 1/12 קג סלית"",""qty"":0.001},{""unit"":""ליטר"",""ingredient_id"":""69848d542861670edf2d5952"",""ingredient_name"":""רוטב זעפרן"",""qty"":0.018},{""unit"":""ק״ג"",""ingredient_id"":""6953d17911dacf232cdc3174"",""ingredient_name"":""כרישה/פרסה קג"",""qty"":0.036},{""unit"":""ק״ג"",""ingredient_id"":""694ac82814e29f88bc5329d1"",""ingredient_name"":""פלפל שחור גרוס טעם וריח"",""qty"":0.001},{""unit"":""ליטר"",""ingredient_id"":""694a5d4f1efbca3bb938e155"",""ingredient_name"":""לימון טבעי לתיבול 2 ל' קפוא 6 יח בית יוסף"",""qty"":0.002},{""unit"":""ק״ג"",""ingredient_id"":""699735eb8d4db81763a15e60"",""ingredient_name"":""ניוקי תפוח אדמה קטן חלק"",""qty"":0.03}]","11.770544066000603","0","[""691ef050418ec1421660f469""]","69a00b6426840b268330505c","2026-02-26T08:59:16.062000","2026-03-12T09:34:59.895000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","60","","[]","","0","","true","","cold_kitchen","","wedding","6994700322abeba1a53bf843","פטה של כבדים","אפרטיף","[{""unit"":""ליטר"",""ingredient_id"":""694d42318066518aceb8a305"",""ingredient_name"":""צבע מאכל ירוק 32 מל"",""qty"":0.005},{""unit"":""ק״ג"",""ingredient_id"":""694a9e6587d197a737831fcc"",""ingredient_name"":""בריוש"",""qty"":0.033}]","2.0834893647342994","0","[""6914a39a9240d3d7b28c638c"",""691ef050418ec1421660f468""]","69a00af226840b2683305015","2026-02-26T08:57:22.887000","2026-03-12T09:42:27.755000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","60","48","[]","","0","","true","","cold_kitchen","","wedding","6994700322abeba1a53bf842","סלט עגבניות הרברט סמואל","אנטיפסטי","[{""unit"":""ק״ג"",""ingredient_id"":""694a695d9d72fefe9f28376e"",""ingredient_name"":""שרי מנומר"",""qty"":0.012},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2ae"",""ingredient_name"":""שרי צהוב"",""qty"":0.012},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2af"",""ingredient_name"":""שרי תמר"",""qty"":0.012},{""unit"":""ק״ג"",""ingredient_id"":""695b9181af04b619b5f77bf7"",""ingredient_name"":""מלח בישול 1/12 קג סלית"",""qty"":0.002},{""unit"":""ק״ג"",""ingredient_id"":""694ac82814e29f88bc5329d1"",""ingredient_name"":""פלפל שחור גרוס טעם וריח"",""qty"":0.001},{""unit"":""ליטר"",""ingredient_id"":""694a5d4f1efbca3bb938e155"",""ingredient_name"":""לימון טבעי לתיבול 2 ל' קפוא 6 יח בית יוסף"",""qty"":0.002},{""unit"":""ליטר"",""ingredient_id"":""694ac5e0d04e735b810e9ab1"",""ingredient_name"":""שמן זית כתית"",""qty"":0.003},{""unit"":""unit"",""ingredient_id"":""691491b3398597de1a02c2b2"",""ingredient_name"":""ביצים"",""qty"":0.02},{""unit"":""Kg"",""ingredient_id"":""691491b3398597de1a02c2aa"",""ingredient_name"":""זית קלמטה מגולען 10 קג חת\""ס פ\""ת"",""qty"":0.007},{""unit"":""Kg"",""ingredient_id"":""691491b3398597de1a02c2a5"",""ingredient_name"":""אורגנו מהדרין, חבילה"",""qty"":0.002},{""unit"":""kg"",""ingredient_id"":""693fe0445298a9eff27ad253"",""ingredient_name"":""בזיליקום מהדרין"",""qty"":0.001}]","0.9954666666666666","0.24661666666666662","[""6914a39a9240d3d7b28c638c"",""691ef050418ec1421660f468""]","69a00af226840b2683305011","2026-02-26T08:57:22.887000","2026-03-12T09:46:58.075000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","60","128","[]","","0","","true","","cold_kitchen","","wedding","6994700322abeba1a53bf843","רוסט סינטה","אפרטיף","[{""unit"":""קילוגרם"",""ingredient_id"":""6953ce1750d397678db102ed"",""ingredient_name"":""שום קונפי"",""qty"":0.004},{""unit"":""ק\""ג"",""ingredient_id"":""694a8e35506c6c92ce384de9"",""ingredient_name"":""סינטה מיושן"",""qty"":0.023},{""unit"":""ק\""ג"",""ingredient_id"":""694a59861398766876ecb0aa"",""ingredient_name"":""חרדל דיג'ון חלק 5 ק\""ג רבנות K"",""qty"":0.004},{""unit"":""יחידה"",""ingredient_id"":""6949207e5ac3705c0e82bf5f"",""ingredient_name"":""מלפפון קורנישון 670 גרם 680 1/12 גרם"",""qty"":0.004},{""unit"":""ק\""ג"",""ingredient_id"":""694a5c52a803b4583ca018b0"",""ingredient_name"":""צלפים בצנצנת 350 גרם חת\""ס פ\""ת"",""qty"":0.002}]","1.9392609523809523","1.1910674603174605","[""6914a39a9240d3d7b28c638c"",""691ef050418ec1421660f468""]","69a00af226840b2683305016","2026-02-26T08:57:22.887000","2026-03-12T09:42:39.621000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","80","99","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf846","פילה אקווה פאצה מים משוגעים","דגים","[{""unit"":""ק״ג"",""ingredient_id"":""694a6ce1178935d6f7f1d6f6"",""ingredient_name"":""תפוח אדמה אדום"",""qty"":0.03},{""unit"":""ק״ג"",""ingredient_id"":""694a6a2d13f6cc3a65e1847a"",""ingredient_name"":""זוקיני ירוק"",""qty"":0.01},{""unit"":""ק״ג"",""ingredient_id"":""693fe76977ca7494aead1af0"",""ingredient_name"":""שום קלוף מובחר "",""qty"":0.006},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2b1"",""ingredient_name"":""בצל אדום"",""qty"":0.006},{""unit"":""ליטר"",""ingredient_id"":""69491e78e43e7193e83df2cd"",""ingredient_name"":"" 1/12 - 1 יין לבן לבישול"",""qty"":0.001},{""unit"":""ליטר"",""ingredient_id"":""694ac5e0d04e735b810e9ab1"",""ingredient_name"":""שמן זית כתית"",""qty"":0.001},{""unit"":""ק״ג"",""ingredient_id"":""693fedda74f2b86e72536265"",""ingredient_name"":""פטרוזיליה מהדרין"",""qty"":0.001},{""unit"":""ק״ג"",""ingredient_id"":""694a695d9d72fefe9f28376e"",""ingredient_name"":""שרי מנומר"",""qty"":0.016},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2ae"",""ingredient_name"":""שרי צהוב"",""qty"":0.016},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2af"",""ingredient_name"":""שרי תמר"",""qty"":0.016},{""unit"":""ליטר"",""ingredient_id"":""694a5d4f1efbca3bb938e155"",""ingredient_name"":""לימון טבעי לתיבול 2 ל' קפוא 6 יח בית יוסף"",""qty"":0.01},{""unit"":""ק״ג"",""ingredient_id"":""694919d3b5290ecf9ed920e9"",""ingredient_name"":""פילה נסיכת הנילוס טרי"",""qty"":0.096},{""unit"":""ליטר"",""ingredient_id"":""691491b3398597de1a02c29f"",""ingredient_name"":""שמן קנולה 15 ליטר"",""qty"":0.01},{""unit"":""ק״ג"",""ingredient_id"":""694ac82814e29f88bc5329d1"",""ingredient_name"":""פלפל שחור גרוס טעם וריח"",""qty"":0.001},{""unit"":""ק״ג"",""ingredient_id"":""695b9181af04b619b5f77bf7"",""ingredient_name"":""מלח בישול 1/12 קג סלית"",""qty"":0.001},{""unit"":""kg"",""ingredient_id"":""693fe0445298a9eff27ad253"",""ingredient_name"":""בזיליקום מהדרין"",""qty"":0.003}]","11.72075729527105","2.3558566677176835","[""6910c2e122b0e770b15ec648"",""691ef050418ec1421660f469""]","69a00af226840b2683305017","2026-02-26T08:57:22.887000","2026-03-12T09:43:31.617000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","100","607","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf848","עוף בחמישה תבלינים","עוף","[{""unit"":""קילוגרם"",""ingredient_id"":""695540dd1cb80b47b8c88561"",""ingredient_name"":""רוטב לקארי"",""qty"":0.02},{""unit"":""יחידות"",""ingredient_id"":""694aa9501e23b7dcaa4b5ef7"",""ingredient_name"":""ביצים לארג׳"",""qty"":0.05},{""unit"":""ליטר"",""ingredient_id"":""6949489eb6fb8944679a3998"",""ingredient_name"":""רוטב סויה קיקומן 3.79 ליטר חת\""ס ב\""ב"",""qty"":0.01},{""unit"":""ק\""ג"",""ingredient_id"":""694a5b7b94f39ebc3365971b"",""ingredient_name"":""קורנפלור ארוז 1 ק\""ג עד\""ח"",""qty"":0.003},{""unit"":""ליטר"",""ingredient_id"":""694941b7cb7874a4b8a40468"",""ingredient_name"":""מים"",""qty"":0.5},{""unit"":""ק\""ג"",""ingredient_id"":""694a6a707a61781d8606d16f"",""ingredient_name"":""בצל לבן"",""qty"":0.04},{""unit"":""ק\""ג"",""ingredient_id"":""694a6a568bfa48da3d61382b"",""ingredient_name"":""פלפל אדום"",""qty"":0.03},{""unit"":""ק\""ג"",""ingredient_id"":""694a6a426faef3ff4708789c"",""ingredient_name"":""ג'ינג'ר"",""qty"":0.003},{""unit"":""ק\""ג"",""ingredient_id"":""69492825c4c1dfcb791b5754"",""ingredient_name"":""סוכר לבן 1/10 ק\""ג ייבוא בד\""ץ עד\""ח"",""qty"":0.001}]","1.0305817512586652","0.17176362520977753","[""6910c2e122b0e770b15ec648"",""691ef050418ec1421660f469""]","69a00af226840b2683305019","2026-02-26T08:57:22.887000","2026-03-12T09:43:19.846000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","60","195","[]","","0","","true","","cold_kitchen","","wedding","6994700322abeba1a53bf842","סלט קיסר","אנטיפסטי","[{""unit"":""ליטר"",""ingredient_id"":""698482812f4e53c8399a08df"",""ingredient_name"":""רוטב קיסר"",""qty"":0.013},{""unit"":""ק״ג"",""ingredient_id"":""693fe80687cb276b604079f3"",""ingredient_name"":""אנדיב לבן"",""qty"":0.018},{""unit"":""יחידות"",""ingredient_id"":""693fdcefde4444c3a76f0b90"",""ingredient_name"":""חסה קיסר "",""qty"":0.045},{""unit"":""ק\""ג"",""ingredient_id"":""694a8c1e183794e6041fe838"",""ingredient_name"":""ויולייף פרמזן מגורדת 100 גר"",""qty"":0.005}]","1.7632502777888965","1.3800963675299205","[""6914a39a9240d3d7b28c638c"",""691ef050418ec1421660f468""]","69a00af226840b2683305012","2026-02-26T08:57:22.887000","2026-03-12T09:42:14.362000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","70","300","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf846","פילה מיניון עם שעועית ירוקה ופירה כמהין","דגים","[{""unit"":""ליטר"",""ingredient_id"":""694a8b04c5b840f6b16c5f71"",""ingredient_name"":""ויולייף בסיס צמחי לבישול והקצפה 500 מל"",""qty"":0.01},{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2a6"",""ingredient_name"":""תפוח אדמה מקולף"",""qty"":0.08},{""unit"":""ק״ג"",""ingredient_id"":""69834e0e6b77f48a900949a7"",""ingredient_name"":""רוטב יין"",""qty"":0.006},{""unit"":""kg"",""ingredient_id"":""69186a54c2628b9976a13502"",""ingredient_name"":""פילה בקר ארגנטינאי"",""qty"":0.11},{""unit"":""kg"",""ingredient_id"":""691ee669d17a8f3afa79a739"",""ingredient_name"":""שעועית ירוקה "",""qty"":0.03}]","30.00542320987654","6.6878684354627325","[""6910c2e122b0e770b15ec648"",""691ef050418ec1421660f469""]","69a00af226840b268330501a","2026-02-26T08:57:22.887000","2026-03-12T09:43:39.507000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","100","58","[]","","0","","true","","hot_kitchen","","wedding","6994700322abeba1a53bf83d","סלט סום טאם","Raw Bar","[{""unit"":""ק\""ג"",""ingredient_id"":""694a59231705bd071ba701bc"",""ingredient_name"":""בוטן קלוי מטוגן 1 ק\""ג שקרצי"",""qty"":0.01},{""unit"":""קילוגרם"",""ingredient_id"":""6954e6cec037e6e29e5fa496"",""ingredient_name"":""רוטב סום טאם"",""qty"":0.01},{""unit"":""ק\""ג"",""ingredient_id"":""69492825c4c1dfcb791b5754"",""ingredient_name"":""סוכר לבן 1/10 ק\""ג ייבוא בד\""ץ עד\""ח"",""qty"":0.005},{""unit"":""ליטר"",""ingredient_id"":""694a5d4f1efbca3bb938e155"",""ingredient_name"":""לימון טבעי לתיבול 2 ל' קפוא 6 יח בית יוסף"",""qty"":0.02},{""unit"":""kg"",""ingredient_id"":""693fe76977ca7494aead1af0"",""ingredient_name"":""שום קלוף מובחר "",""qty"":0.01},{""unit"":""ק\""ג"",""ingredient_id"":""694a6a426faef3ff4708789c"",""ingredient_name"":""ג'ינג'ר"",""qty"":0.003}]","0.7695000000000001","0.12825","[""6914a3cdd7f1f518fe42db8a"",""691ef050418ec1421660f467""]","69a00af226840b2683305013","2026-02-26T08:57:22.887000","2026-03-12T09:50:11.732000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","180","55","[]","","0","","true","","cold_kitchen","","wedding","6994700322abeba1a53bf843","סשימי סלמון חלפיניו ליים מנה ראשונה","אפרטיף","[{""unit"":""ק״ג"",""ingredient_id"":""6949196ca1de503ccdf9c826"",""ingredient_name"":""פילה סלמון טרי"",""qty"":0.1},{""unit"":""ליטר"",""ingredient_id"":""694d4081de0f968dcfd9478e"",""ingredient_name"":""רוטב ויניגרט חלפיניו ליים"",""qty"":0.1},{""unit"":""ק״ג"",""ingredient_id"":""694abc712abb9306ba8e7fdd"",""ingredient_name"":""מלפפון"",""qty"":0.18},{""unit"":""ליטר"",""ingredient_id"":""694d35fbbaca6d69d780ee7f"",""ingredient_name"":""תחמיץ מלפפונים"",""qty"":0.003},{""unit"":""נספאק"",""ingredient_id"":""693fdefe157f80dc492e7bfe"",""ingredient_name"":""כוסברה מיקרו"",""qty"":0.005}]","8.396171746678743","0.44077973845108703","[""6914a39a9240d3d7b28c638c"",""691ef050418ec1421660f468""]","69a00af226840b2683305014","2026-02-26T08:57:22.887000","2026-03-12T09:45:47.470000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","100","","[]","","0","","true","","","","wedding","6994700322abeba1a53bf848","עוף שלם עם תפוחי אדמה פרובאנס","עוף","[{""unit"":""ליטר"",""ingredient_id"":""694ac5e0d04e735b810e9ab1"",""ingredient_name"":""שמן זית כתית"",""qty"":0.02},{""unit"":""ק״ג"",""ingredient_id"":""69491d55fba3fbe14b92b7e3"",""ingredient_name"":""עוף חליפה"",""qty"":0.09},{""unit"":""ליטר"",""ingredient_id"":""698358a80199ddf5812dc98e"",""ingredient_name"":""רוטב חרדל"",""qty"":0.03},{""unit"":""ק״ג"",""ingredient_id"":""694aba6edcf4ce701c626935"",""ingredient_name"":""תפוח אדמה זעיר מובחר "",""qty"":0.07},{""unit"":""ליטר"",""ingredient_id"":""6983583d852c737e1eb52adc"",""ingredient_name"":""רוטב לתפוחי אדמה פרובאנס"",""qty"":0.03}]","7.301772727272727","0","[""6910c2e122b0e770b15ec648"",""691ef050418ec1421660f469""]","69a00a7b26840b2683304fd9","2026-02-26T08:55:23.553000","2026-03-11T18:30:26.804000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","60","","[]","","0","","true","","cold_kitchen","","wedding","6994700322abeba1a53bf844","קרם חציל מעושן","לחמים למרכז שולחן","[{""unit"":""ק״ג"",""ingredient_id"":""6953ce1750d397678db102ed"",""ingredient_name"":""שום קונפי"",""qty"":0.001},{""unit"":""ליטר"",""ingredient_id"":""6953cd0c0f0e7edce632d62c"",""ingredient_name"":""קרם חציל מעשן"",""qty"":0.025}]","0.2349161044973545","0","[""6914a39a9240d3d7b28c638c"",""691ef050418ec1421660f468""]","69a00a7b26840b2683304fd1","2026-02-26T08:55:23.553000","2026-03-10T11:31:23.662000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","100","","[]","","0","","true","","","","wedding","","קאנל לוטוס, שוקולד בלגי מריר ועוגיות לוטוס שבורות","","[]","0","0","[""6910c2e122b0e770b15ec64a"",""691ef050418ec1421660f46a""]","69a00a7b26840b2683304fd3","2026-02-26T08:55:23.553000","2026-02-26T09:19:16.123000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","100","","[]","","0","","true","","","","wedding","","חצי מגש פבלובה","","[]","0","0","[""6910c2e122b0e770b15ec64a"",""691ef050418ec1421660f46a""]","69a00a7b26840b2683304fd4","2026-02-26T08:55:23.553000","2026-02-26T09:15:05.078000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","100","","[]","","0","","true","","","","wedding","","Cassis - NEW Ice Cream Bar סורבה אוכמניות וטפיוקת פירות","","[]","0","0","[""6910c2e122b0e770b15ec64a"",""691ef050418ec1421660f46a""]","69a00a7b26840b2683304fd5","2026-02-26T08:55:23.553000","2026-02-26T09:19:49.205000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","100","","[]","","0","","true","","","","wedding","","חצי מגש שוקולד","","[]","0","0","[""6910c2e122b0e770b15ec64a"",""691ef050418ec1421660f46a""]","69a00a7b26840b2683304fd7","2026-02-26T08:55:23.553000","2026-02-26T09:15:09.249000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","60","","[]","","0","","true","","","","wedding","6994700322abeba1a53bf83d","כדור המאצ'י, תפוז דם, שומשום ובזיליקום","Raw Bar","[{""unit"":""ק״ג"",""ingredient_id"":""691491b3398597de1a02c2ac"",""ingredient_name"":""אינטיאס דג"",""qty"":0.015},{""unit"":""ק״ג"",""ingredient_id"":""694a61604e74bc4cd7525e59"",""ingredient_name"":""שומשום ארוז 1 קג"",""qty"":0.003},{""unit"":""ליטר"",""ingredient_id"":""694ac62aab6e483bb0ab54f8"",""ingredient_name"":""סויה הוריה קוגי"",""qty"":0.003},{""unit"":""ק״ג"",""ingredient_id"":""6953edbd106ffbee840cf2c0"",""ingredient_name"":""בצל ירוק מהדרין קג"",""qty"":0.005}]","4.345026071360823","0","[""6914a3cdd7f1f518fe42db8a"",""691ef050418ec1421660f467""]","69a00a7b26840b2683304fd8","2026-02-26T08:55:23.553000","2026-03-12T09:39:48.407000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
"0","1","100","","[]","","0","","true","","","","wedding","","חצי מגש שטרודל","","[]","0","0","[""6910c2e122b0e770b15ec64a"",""691ef050418ec1421660f46a""]","69a00a7b26840b2683304fd6","2026-02-26T08:55:23.553000","2026-02-26T09:15:13.113000","699b0dd625241f45e2e957f1","gilhason83@gmail.com","false"
